1989,1,2,3,1,994787,216029
1989,1,7,3,1,985667,213538
1989,2,9,2,3,994519,222240
1989,1,4,1,1,993616,170942
1989,1,4,2,3,1034440,189089
1989,2,9,1,1,955828,149854
1989,1,2,1,4,989179,208921
1989,1,3,3,1,1060762,217545
1989,1,1,2,1,1015275,240502
1989,1,4,1,1,1010462,194864
1989,1,1,1,1,1030798,256335
1989,1,1,3,4,1022560,242912
1989,12,9,3,1,1048026,209630
1989,1,1,3,4,942554,135211
1989,1,1,1,4,1029912,181953
1989,1,3,1,4,1050065,195576
1989,1,4,1,1,999810,222085
1989,1,2,1,4,1006463,206071
1989,3,9,3,1,987582,212337
1989,1,9,3,1,1038271,205911
1989,3,9,1,1,1028020,175869
1989,1,1,3,1,1033145,239531
1989,1,1,3,1,1033532,200580
1989,1,7,3,4,1006216,199351
1989,10,9,3,4,957182,161626
1989,2,9,3,1,996682,224566
1989,1,9,1,4,1023513,257988
1989,1,1,1,1,987788,223819
1989,2,9,1,1,1001112,238628
1989,1,4,1,1,1042252,196877
1989,1,4,3,4,990252,211904
1989,1,1,1,1,989406,226798
1989,1,1,1,1,983272,186957
1989,1,5,1,1,984871,214886
1989,2,9,1,1,1012537,194510
1989,2,9,1,1,987286,207620
1989,1,4,1,4,1007530,244009
1989,1,2,1,1,1042398,182311
1989,2,9,1,1,982501,199466
1989,1,4,1,1,934853,167415
1989,2,9,1,1,1013111,208995
1989,1,2,1,1,1039379,182778
1989,1,2,1,1,984177,201824
1989,1,5,1,1,1023561,196378
1989,1,1,1,1,1031293,200579
1989,1,1,2,4,989197,222721
1989,1,5,1,4,1043958,216189
1989,1,1,3,4,995422,231162
1989,1,3,2,1,1011216,237082
1989,2,9,1,3,1012887,194547
1989,31,9,3,1,1025217,240583
1989,1,2,1,1,1041424,195842
1989,1,5,2,1,1022616,262246
1989,1,9,3,1,1006472,220008
1989,1,1,3,1,948646,167617
1989,1,2,1,4,937899,165374
1989,1,1,1,1,992978,229517
1989,1,9,1,4,1011643,270164
1989,3,9,1,4,998111,238784
1989,1,4,3,1,1038280,188207
1989,1,4,3,1,1018518,213517
1989,1,1,1,1,994327,230099
1989,1,1,1,1,1025266,215157
1989,1,3,1,1,993753,219280
1989,30,9,2,1,1008145,232270
1989,2,9,3,5,1030035,215558
1989,1,9,2,4,1038433,202187
1989,1,4,3,1,1012832,270697
1989,1,4,2,1,1055872,199882
1989,17,9,1,4,989406,226798
1989,1,9,2,4,988948,150281
1989,1,4,2,1,1044547,211733
1989,2,9,2,1,1005022,240771
1989,1,2,1,1,1048841,156614
1989,1,9,1,4,1000344,229070
1989,1,3,1,4,1009516,239520
1989,1,9,1,1,997290,186557
1989,3,9,2,1,1052740,158797
1989,1,1,3,1,1017084,251554
1989,1,1,3,1,1030563,201465
1989,2,9,3,1,960001,160234
1989,1,1,1,1,1005355,233138
1989,1,3,3,1,1010650,199007
1989,1,2,1,1,1000398,248645
1989,1,1,1,1,1019651,215077
1989,2,9,1,4,994885,217758
1989,2,9,1,4,1028356,241228
1989,1,3,1,1,1037195,195032
1989,1,9,3,1,988511,164316
1989,1,9,1,1,1028474,218091
1989,1,6,1,1,1003171,248390
1989,1,2,1,1,1007290,236782
1989,1,4,3,4,1031365,195558
1989,1,7,3,3,1013619,234876
1989,2,9,3,1,987564,212166
1989,1,2,3,1,959231,161311
1989,1,1,1,1,983520,159274
1989,1,2,1,4,951636,170479
1989,12,9,1,1,1030323,210211
1989,21,9,3,1,1004631,232329
1989,2,9,2,1,1008109,221664
1989,2,9,1,1,985961,200916
1989,3,9,1,1,1043202,184509
1989,1,2,0,4,1008174,247235
1989,1,3,2,1,1028378,260800
1989,1,1,1,1,1058811,202285
1989,2,9,1,1,985809,201417
1989,1,4,2,1,989284,164035
1989,1,9,1,1,1012230,213362
1989,2,9,1,1,1004052,244193
1989,1,5,1,1,1018114,205762
1989,2,9,1,1,1013618,238885
1989,1,1,1,1,1023984,183512
1989,1,4,3,4,982463,208662
1989,1,9,1,4,984500,217506
1989,1,4,1,1,1015128,215233
1989,1,1,3,1,993639,152028
1989,1,7,3,1,1041824,219599
1989,1,9,3,1,1026817,256422
1989,1,2,3,1,1014081,209085
1989,1,1,3,4,947587,160726
1989,1,2,3,1,1016237,244189
1989,1,3,1,1,1058173,184796
1989,1,1,3,4,1007095,233235
1989,10,9,3,1,1049117,189004
1989,2,9,2,1,1025556,183197
1989,3,9,1,1,1015252,236829
1989,2,9,3,4,1020182,206551
1989,1,1,1,4,1003303,179956
1989,1,1,1,4,986684,215375
1989,1,4,1,1,1054020,158678
1989,2,9,2,1,994275,164433
1989,1,5,2,1,960687,171264
1989,3,9,2,3,987086,208579
1989,1,4,3,1,965001,162420
1989,1,4,3,4,993380,216505
1989,1,9,3,1,1004323,233239
1989,2,9,3,4,995682,236250
1989,1,2,1,1,1036741,203259
1989,1,3,2,1,1012361,235556
1989,1,4,2,1,1007961,219840
1989,16,9,3,4,1006547,220543
1989,1,4,1,1,986654,167140
1989,1,9,1,4,1050455,199291
1989,2,9,1,1,1011143,252027
1989,1,1,1,4,1023777,207590
1989,2,9,1,1,1010546,253615
1989,1,4,1,1,1026362,207082
1989,1,3,3,1,983147,187885
1989,1,2,2,1,1033081,199070
1989,1,2,2,1,1016237,244189
1989,1,3,2,1,993616,170942
1989,11,9,6,4,953966,171777
1989,1,1,1,1,1018767,239583
1989,3,9,1,4,1001883,231847
1989,1,1,2,1,995263,153250
1989,1,3,1,1,1008740,180522
1989,1,4,1,1,1007559,219686
1989,2,9,3,5,1033412,240552
1989,2,9,1,1,998501,244007
1989,1,1,1,1,938048,168506
1989,1,2,0,1,997678,178341
1989,1,1,1,1,1050604,199298
1989,2,9,1,5,997247,183868
1989,1,1,1,2,1051538,186923
1989,3,9,3,1,1005984,234768
1989,1,4,1,1,991322,187287
1989,1,2,2,1,1014959,244539
1989,1,6,1,1,985096,167684
1989,1,9,1,1,1036705,189270
1989,1,3,1,1,988163,209190
1989,2,9,1,1,1006354,181638
1989,2,9,1,1,1025786,206710
1989,1,4,1,1,1023023,196065
1989,1,3,1,4,1001960,176630
1989,1,1,1,4,1028883,201354
1989,2,9,1,3,1003816,188813
1989,1,9,1,1,960127,155517
1989,1,6,1,1,993092,162232
1989,1,3,1,4,1028665,201481
1989,1,4,2,1,985180,170301
1989,12,9,2,1,1028879,215660
1989,1,1,2,1,1009847,156673
1989,2,9,3,1,983937,209486
1989,1,1,3,1,1047379,182367
1989,11,9,2,1,986632,219923
1989,2,9,2,4,1006846,195721
1989,1,4,2,2,1056505,181755
1989,1,1,3,3,1015182,268309
1989,1,3,1,4,985903,201710
1989,1,4,1,1,982812,201533
1989,1,1,1,1,1012816,178899
1989,1,3,1,1,1052588,202755
1989,1,9,1,4,999743,174429
1989,1,9,1,4,1016700,175754
1989,3,9,1,1,995535,177158
1989,1,4,1,1,1034038,186614
1989,1,9,1,1,1025283,259835
1989,3,9,1,1,1000631,247025
1989,1,5,1,1,1007390,173166
1989,1,3,2,4,992742,225382
1989,1,1,3,1,1005533,248910
1989,1,3,1,4,1004997,253144
1989,1,1,1,4,930695,153953
1989,1,3,2,3,1000222,157222
1989,3,9,3,1,1044612,190157
1989,1,4,1,1,1005166,214810
1989,1,2,1,1,1032542,252649
1989,1,9,1,4,986202,197770
1989,1,9,1,1,1027174,207943
1989,1,1,3,3,994492,162930
1989,1,4,1,4,999134,239725
1989,1,1,3,1,1060939,206247
1989,1,3,3,4,1014764,258803
1989,1,3,3,4,991711,215595
1989,1,2,2,1,1032163,217726
1989,2,9,1,1,982215,206543
1989,1,4,2,1,1021270,256789
1989,1,4,1,1,1025018,187331
1989,3,9,3,4,1010948,243509
1989,1,9,3,1,993499,213705
1989,1,4,3,1,1043684,192464
1989,3,9,1,1,1011667,261626
1989,1,2,2,1,925236,136193
1989,1,2,1,1,1019862,259745
1989,1,3,1,1,959169,147240
1989,1,1,2,4,1003877,231081
1989,1,5,1,4,1019253,215026
1989,15,9,1,4,1016824,146079
1989,2,9,2,1,986109,210622
1989,11,9,1,4,987788,223819
1989,1,9,1,3,1032982,181510
1989,32,9,1,1,994335,216506
1989,1,8,1,1,962525,165894
1989,1,8,1,4,999304,227192
1989,10,9,2,1,994309,214448
1989,1,1,3,4,997032,152670
1989,1,4,1,1,1021380,259391
1989,1,1,1,1,1009538,171858
1989,1,1,1,1,958305,152509
1989,1,5,1,1,983148,206297
1989,1,9,1,1,1049185,204010
1989,1,3,1,3,987533,205951
1989,1,2,1,1,1053342,212895
1989,2,9,1,4,1002271,229536
1989,1,3,1,1,1014160,239740
1989,1,1,3,1,1001252,212622
1989,19,9,3,1,1000701,212724
1989,2,9,3,4,985490,212289
1989,1,5,1,1,1012939,235240
1989,1,4,1,1,1003577,186082
1989,1,2,1,1,1022285,212504
1989,2,9,1,1,1014473,184105
1989,1,1,1,4,943100,143034
1989,1,9,1,1,1010078,177827
1989,1,3,1,1,953377,168707
1989,1,4,3,1,991522,193563
1989,1,4,1,4,1000029,242245
1989,1,1,3,1,994951,180350
1989,3,9,1,1,997211,150323
1989,1,1,1,1,994029,227703
1989,2,9,1,1,988972,211708
1989,1,1,1,1,984706,187730
1989,1,1,1,1,982063,209608
1989,1,9,3,1,1032530,244678
1989,1,1,3,1,1000354,189925
1989,1,4,3,1,996365,223995
1989,1,4,3,2,1052437,199458
1989,1,4,3,1,993509,165949
1989,1,9,3,1,1026736,258842
1989,1,3,2,1,988543,192861
1989,1,3,3,4,1054980,205316
1989,1,2,3,4,1005850,213602
1989,1,6,3,1,986450,203648
1989,1,1,2,1,1000635,248741
1989,10,9,3,4,989406,226798
1989,1,1,3,4,1001067,235636
1989,1,3,2,4,1031682,214999
1989,1,1,1,1,1017762,181027
1989,1,4,1,1,1030153,215586
1989,1,5,1,1,1012809,185750
1989,3,9,1,1,1000213,228835
1989,1,3,1,1,996873,224910
1989,1,1,1,1,985337,200206
1989,1,1,1,1,1031293,200579
1989,1,4,1,4,1020196,240664
1989,1,9,1,1,1014826,211611
1989,1,3,3,4,1023366,255753
1989,2,9,2,2,991725,217725
1989,10,9,3,1,952558,158386
1989,21,9,1,4,989406,226798
1989,2,9,2,1,1011042,251220
1989,2,9,2,4,993243,228137
1989,1,7,1,1,1012127,237366
1989,1,3,1,1,1042505,226508
1989,21,9,3,1,1003117,238438
1989,1,4,1,1,1016086,196223
1989,3,9,1,1,988525,180929
1989,1,2,1,1,990693,215862
1989,1,2,1,1,999134,183245
1989,2,9,1,1,987137,208830
1989,1,9,1,1,1024526,250519
1989,2,9,1,1,1042830,183382
1989,1,5,1,1,984334,215770
1989,2,9,1,5,988531,199350
1989,1,8,1,4,991952,212459
1989,2,9,2,1,993190,217206
1989,21,9,3,3,1011945,262283
1989,1,4,3,3,1023417,187280
1989,2,9,3,4,1026476,149155
1989,1,1,2,1,988193,200764
1989,1,1,1,1,988468,151975
1989,3,9,1,1,991454,216185
1989,2,9,1,1,1000186,247126
1989,3,9,2,1,987817,218348
1989,1,2,1,1,1023078,240343
1989,1,9,1,1,1030563,201465
1989,2,9,1,1,1012529,252223
1989,3,9,1,4,1000635,230119
1989,1,4,1,4,991191,212268
1989,3,9,1,1,990623,187561
1989,1,4,1,1,1052761,191201
1989,1,2,1,4,1037628,182057
1989,21,9,1,1,1015182,268309
1989,1,9,1,1,1019465,216415
1989,1,4,1,1,1006306,195216
1989,1,9,2,1,999617,225524
1989,1,4,1,1,982881,205798
1989,1,4,1,4,987582,212337
1989,3,9,1,1,981000,176273
1989,1,1,1,1,1042265,195097
1989,1,1,1,1,1013227,183621
1989,1,1,1,4,1012401,203168
1989,1,4,1,1,1001301,202985
1989,3,9,1,1,1041469,212518
1989,1,1,1,4,1008780,184455
1989,1,9,1,1,1001257,208514
1989,3,9,1,2,1010151,191448
1989,3,9,1,1,938309,166792
1989,1,4,1,3,997537,165643
1989,1,9,1,1,1042925,203833
1989,1,1,1,1,996453,161424
1989,1,4,1,4,1020642,206248
1989,1,2,2,1,988617,187712
1989,1,3,3,2,1001775,235861
1989,1,8,3,3,1055491,216886
1989,1,9,3,1,1006538,206210
1989,1,4,1,1,988019,171373
1989,1,3,1,4,1033521,188760
1989,1,4,3,4,1012235,252362
1989,1,3,3,4,996699,221027
1989,1,1,3,1,955637,149591
1989,1,1,3,4,1000038,173021
1989,1,2,1,5,994008,199789
1989,1,4,2,1,1051349,212891
1989,1,9,2,1,986403,181967
1989,10,9,1,5,1020969,262794
1989,1,1,3,1,990502,188496
1989,1,9,3,4,998677,228166
1989,1,9,3,1,1024215,201516
1989,1,4,3,1,1053792,186759
1989,1,4,1,4,994811,160732
1989,1,2,3,1,1031535,200460
1989,1,1,2,1,1006033,232797
1989,2,9,3,2,1005552,217919
1989,2,9,1,1,1013235,236580
1989,1,1,2,1,1031535,200460
1989,1,2,3,4,1014468,238156
1989,1,9,3,1,998876,229576
1989,1,4,3,5,994554,193593
1989,3,9,2,1,1003370,191748
1989,1,4,1,1,1006023,160665
1989,1,4,1,1,1019760,180674
1989,1,1,1,1,1054867,181804
1989,1,1,3,1,999516,192804
1989,1,4,1,4,1051758,195880
1989,1,1,2,1,989748,220905
1989,1,2,1,1,993633,216961
1989,1,1,1,1,998067,153116
1989,1,4,1,4,976096,166599
1989,2,9,1,4,1018977,204200
1989,2,9,1,3,1008200,181870
1989,1,4,1,4,1023578,212318
1989,19,9,1,4,1021971,260705
1989,1,9,1,4,1009261,217489
1989,1,4,1,1,1053167,201321
1989,2,9,2,1,1034410,186390
1989,1,1,3,1,1026987,258957
1989,1,1,3,1,983293,202111
1989,1,9,3,2,1007526,213933
1989,1,2,3,4,998293,242290
1989,2,9,1,3,1014578,187538
1989,1,2,1,1,1007922,189765
1989,1,3,1,4,990061,214720
1989,1,1,1,4,1029439,210864
1989,1,4,1,1,989551,185481
1989,2,9,1,1,1021150,207020
1989,1,9,1,2,1018767,239583
1989,3,9,1,1,991488,215719
1989,1,1,1,1,954971,160895
1989,1,1,1,1,994861,177574
1989,1,2,1,1,1016047,212416
1989,1,9,1,4,997749,221376
1989,1,1,1,4,1000320,225130
1989,1,1,1,1,1007912,247119
1989,1,4,1,1,1005191,213407
1989,1,1,1,3,1017510,258766
1989,2,9,3,4,984410,210339
1989,1,9,3,4,937086,144601
1989,1,1,1,3,995333,237121
1989,1,1,1,1,947227,164243
1989,2,9,1,4,986684,215375
1989,1,9,1,1,1041788,184745
1989,2,9,1,1,1016213,250489
1989,3,9,1,1,987813,219268
1989,2,9,1,4,997229,178884
1989,1,3,1,4,998912,178131
1989,1,3,1,4,1039659,192033
1989,1,4,2,4,999123,166761
1989,1,3,1,1,1026952,188608
1989,1,1,3,4,983272,186957
1989,1,3,1,1,1008184,177620
1989,1,9,3,3,998746,180103
1989,2,9,2,1,990176,209253
1989,1,1,3,1,1023239,216204
1989,1,1,2,2,1006917,179110
1989,3,9,2,1,996463,187969
1989,1,9,2,1,1045211,197482
1989,2,9,3,4,1009033,246457
1989,1,3,3,4,988334,174547
1989,1,4,3,1,1044071,226749
1989,1,9,3,1,951768,166829
1989,1,3,2,1,1013316,183163
1989,1,4,1,1,981736,205394
1989,2,9,3,1,998468,170239
1989,1,1,3,4,993143,231233
1989,1,2,3,4,961953,166760
1989,1,3,3,4,1019226,245264
1989,2,9,1,4,986409,203498
1989,1,1,2,5,1023777,207590
1989,1,1,1,1,1032522,224116
1989,1,4,1,1,1009744,185644
1989,1,2,1,1,1042067,196807
1989,1,3,1,1,1008576,177608
1989,1,3,1,1,1004595,174135
1989,2,9,1,4,999652,193641
1989,1,4,1,4,996046,194608
1989,1,3,1,1,999123,192745
1989,12,9,2,1,1029054,212650
1989,3,9,1,4,1015966,188407
1989,3,9,1,4,1027263,202954
1989,1,4,1,4,1022541,254651
1989,3,9,1,1,992616,217228
1989,1,1,1,1,988468,151975
1989,1,9,1,1,994838,198219
1989,1,3,1,4,1012361,235556
1989,2,9,1,1,1010061,192415
1989,1,1,1,1,959990,175217
1989,1,9,3,4,1000916,181160
1989,16,9,3,1,991282,211043
1989,1,3,3,1,1000355,213136
1989,1,4,3,1,1011808,198947
1989,1,1,1,4,988313,200726
1989,1,2,1,1,1037872,205954
1989,1,9,1,1,1038999,183077
1989,1,4,1,4,1023981,251739
1989,1,2,3,4,989485,210518
1989,1,9,1,4,973594,163843
1989,1,9,1,4,1002457,153016
1989,2,9,1,1,988049,183074
1989,1,8,2,1,994637,189604
1989,1,3,1,4,1009407,232998
1989,1,1,1,4,987343,194635
1989,1,9,3,1,1025075,193450
1989,1,4,2,4,1011081,234353
1989,2,9,1,1,1000544,243173
1989,1,3,2,4,1001053,183109
1989,1,1,3,4,1001193,242645
1989,1,4,3,3,1031029,199612
1989,2,9,3,1,984045,157423
1989,2,9,2,1,996322,234627
1989,1,8,2,4,944199,139412
1989,3,9,1,1,999893,187670
1989,1,4,1,4,989909,186174
1989,1,4,1,4,1012648,214098
1989,1,9,1,4,1026650,262980
1989,1,2,1,1,1026937,216416
1989,1,1,1,1,1034263,256731
1989,1,1,1,4,1006263,213444
1989,2,9,1,1,986256,181739
1989,1,1,1,1,1040925,154369
1989,1,9,1,1,1000087,248360
1989,2,9,1,1,1002342,249834
1989,1,2,1,4,978106,168947
1989,1,9,1,4,978106,168947
1989,1,2,2,1,1007237,183220
1989,1,3,1,1,997988,153644
1989,1,4,3,1,1010235,203253
1989,1,2,3,1,1003778,231097
1989,2,9,1,1,995655,197788
1989,1,1,1,1,1035099,195282
1989,1,9,1,1,996606,165508
1989,1,4,1,4,1007490,218583
1989,1,2,2,1,1004728,160582
1989,1,9,1,1,1003685,177805
1989,2,9,2,1,1008576,177608
1989,1,4,2,1,1012687,184943
1989,1,2,1,4,996551,223272
1989,2,9,1,4,1027298,254542
1989,40,9,1,4,989613,213913
1989,1,2,4,4,943947,160581
1989,1,7,4,4,998411,183949
1989,12,9,4,4,1052095,203421
1989,1,1,1,4,1011612,253618
1989,1,1,1,1,982362,214169
1989,12,9,1,1,1001536,203092
1989,1,4,1,4,989036,210766
1989,1,3,2,4,1038877,224699
1989,1,4,1,1,1002810,176070
1989,1,2,3,1,1052459,181940
1989,1,4,3,4,987744,154103
1989,2,9,1,1,1037663,185218
1989,1,9,3,1,1001747,191502
1989,1,2,3,4,1006767,220212
1989,2,9,1,1,983508,170631
1989,1,1,1,4,944774,164869
1989,1,1,1,1,989735,216243
1989,1,9,1,1,1007439,216521
1989,1,1,1,1,992731,173007
1989,1,4,1,4,1064964,212204
1989,2,9,1,1,1007607,250513
1989,1,1,1,4,1001059,231406
1989,21,9,2,4,1031064,199492
1989,1,1,1,4,1011351,173399
1989,1,4,1,1,1012918,252024
1989,2,9,1,1,998005,221839
1989,2,9,1,1,1001545,245930
1989,31,9,1,1,1028879,215660
1989,1,9,1,1,1000398,248645
1989,23,9,1,1,988468,151975
1989,1,2,1,1,983958,215096
1989,1,4,0,4,1000579,202425
1989,2,9,1,1,1001231,241579
1989,1,6,1,1,984771,212851
1989,2,9,2,1,998162,185884
1989,1,1,2,2,1045171,215377
1989,1,9,1,5,1007444,237864
1989,1,1,1,4,1031159,199524
1989,1,9,1,1,1003335,238024
1989,1,4,1,4,1015715,213848
1989,1,4,2,1,1005049,192440
1989,1,1,2,1,1033292,242060
1989,1,3,2,4,998991,177112
1989,1,8,2,2,1029650,185211
1989,1,4,1,1,983296,165412
1989,1,4,2,1,1026952,188608
1989,1,1,1,1,993425,159937
1989,1,1,1,4,984632,217731
1989,2,9,1,2,988232,204973
1989,2,9,2,4,1038008,185178
1989,1,9,1,1,1009596,233112
1989,1,5,1,1,993696,218119
1989,1,2,2,4,992636,165377
1989,1,9,1,4,1018723,190165
1989,1,4,1,1,1019362,217159
1989,1,2,1,1,987310,212944
1989,1,7,1,5,1020454,240711
1989,1,2,1,1,1047475,184329
1989,2,9,1,1,1012708,253506
1989,2,9,1,1,992854,227435
1989,1,1,4,4,984602,210686
1989,1,9,4,1,1014845,257494
1989,3,9,1,1,991202,215729
1989,1,4,1,1,962626,159923
1989,1,3,1,1,988148,181784
1989,1,4,1,1,1059233,190103
1989,1,4,1,4,1026952,188608
1989,1,2,1,1,986454,213101
1989,2,9,1,4,991837,215824
1989,1,9,1,1,992353,216753
1989,1,4,2,1,996508,176285
1989,1,3,1,3,1010218,258831
1989,1,4,1,4,1017706,181650
1989,1,9,2,4,1019303,187472
1989,1,2,1,1,984349,191275
1989,1,4,0,4,1031860,217654
1989,2,9,1,4,1000635,230119
1989,1,3,1,1,1019226,245264
1989,2,9,2,1,1000678,187790
1989,1,3,2,4,1051538,186923
1989,2,9,5,1,992862,190178
1989,1,1,4,4,984517,185504
1989,1,4,5,1,1022104,189352
1989,1,9,5,1,993445,173941
1989,1,9,3,4,995475,173323
1989,11,9,6,3,945697,140248
1989,1,2,1,4,983243,216141
1989,1,2,3,1,1000398,248645
1989,1,1,1,1,1000398,248645
1989,1,6,1,4,978854,173655
1990,1,3,1,4,1010509,268695
1990,1,9,3,4,1019411,212395
1990,11,9,1,1,1001485,201653
1990,1,5,1,1,1003338,195687
1990,1,4,1,1,1057413,202748
1990,1,3,2,1,987403,194885
1990,1,1,1,4,1031307,216054
1990,1,2,1,1,987394,193869
1990,1,9,1,4,1011232,210581
1990,1,1,1,4,972638,166374
1990,1,9,1,1,1025449,190497
1990,1,9,1,4,1032155,229962
1990,2,9,5,4,997981,183327
1990,1,1,3,4,949065,149258
1990,1,3,1,1,993227,161300
1990,1,9,1,1,1060988,207697
1990,1,2,1,1,991818,225568
1990,1,1,3,1,980432,194722
1990,1,4,3,2,947231,169397
1990,1,4,2,1,1035160,199800
1990,2,9,1,1,986341,165345
1990,2,9,2,4,1023251,205913
1990,1,4,1,4,1027498,202160
1990,1,4,1,4,994959,176882
1990,1,9,1,1,1005437,233238
1990,1,1,0,1,1001900,238191
1990,1,1,1,4,1020704,243683
1990,1,1,1,1,1034349,160157
1990,1,1,1,1,1034600,238253
1990,10,9,1,4,1037559,194576
1990,1,2,1,1,998468,170239
1990,1,1,1,4,1001536,203092
